코드,시도,시군구,읍면동,위도,경도
4180025029,경기도,연천군,연천읍,38.064168,127.11353
4180025321,경기도,연천군,전곡읍,38.025067,127.070051
4180025322,경기도,연천군,전곡읍,38.040285,127.065954
4180025323,경기도,연천군,전곡읍,38.052305,127.107083
4180025324,경기도,연천군,전곡읍,38.008903,127.049543
4180025325,경기도,연천군,전곡읍,38.003945,126.999926
4180025326,경기도,연천군,전곡읍,37.98415,127.029183
4180025327,경기도,연천군,전곡읍,37.950181,127.00822
4180025328,경기도,연천군,전곡읍,37.951614,126.998888
4180031021,경기도,연천군,군남면,38.064008,127.021956
4180031022,경기도,연천군,군남면,38.119861,127.050557
4180031023,경기도,연천군,군남면,38.084131,127.02362
4180031024,경기도,연천군,군남면,38.064963,127.052524
4180031025,경기도,연천군,군남면,38.098632,127.026587
4180031026,경기도,연천군,군남면,38.038074,127.038206
4180031027,경기도,연천군,군남면,38.025625,127.034296
4180032021,경기도,연천군,청산면,37.991766,127.074406
4180032022,경기도,연천군,청산면,38.007948,127.08826
4180032023,경기도,연천군,청산면,38.032142,127.088536
4180032024,경기도,연천군,청산면,38.03022,127.108018
4180032025,경기도,연천군,청산면,38.023522,127.131475
4180033021,경기도,연천군,백학면,38.032936,126.916501
4180033022,경기도,연천군,백학면,38.035828,126.911063
4180033023,경기도,연천군,백학면,38.011018,126.92126
4180033024,경기도,연천군,백학면,38.009501,126.894794
4180033025,경기도,연천군,백학면,37.997039,126.922519
4180033026,경기도,연천군,백학면,37.988178,126.944952
4180033027,경기도,연천군,백학면,38.006324,126.959682
4180033028,경기도,연천군,백학면,38.030097,126.907153
4180033046,경기도,연천군,백학면,38.052835,126.928077
4180034021,경기도,연천군,미산면,38.019894,127.005192
4180034022,경기도,연천군,미산면,38.028764,126.951934
4180034023,경기도,연천군,미산면,38.051225,126.969831
4180034024,경기도,연천군,미산면,38.04906,126.990262
4180034025,경기도,연천군,미산면,38.045557,126.94505
4180034026,경기도,연천군,미산면,38.029551,126.985449
4180034027,경기도,연천군,미산면,38.051355,127.011131
4180034028,경기도,연천군,미산면,38.015284,126.97614
4180035021,경기도,연천군,왕징면,38.061141,127.008658
4180035022,경기도,연천군,왕징면,38.070133,126.984063
4180035023,경기도,연천군,왕징면,38.09311,127.003228
4180035024,경기도,연천군,왕징면,38.106086,126.99535
4180035026,경기도,연천군,왕징면,38.072455,126.952702
4180035029,경기도,연천군,왕징면,38.110132,126.958932
4180036021,경기도,연천군,신서면,38.200581,127.122917
4180036022,경기도,연천군,신서면,38.177482,127.104167
4180036023,경기도,연천군,신서면,38.14718,127.13951
4180036025,경기도,연천군,신서면,38.180166,127.073924
4180037021,경기도,연천군,중면,38.133776,127.022392
4180037022,경기도,연천군,중면,38.118057,126.985362
4180037023,경기도,연천군,중면,38.130434,126.973256
4180037026,경기도,연천군,중면,38.14033,127.044374
4180038021,경기도,연천군,장남면,37.984671,126.880617
4180038022,경기도,연천군,장남면,37.99112,126.864149
4180038023,경기도,연천군,장남면,37.996641,126.875995
4180038024,경기도,연천군,장남면,37.975175,126.826854
4180038025,경기도,연천군,장남면,37.988501,126.853811
4182025021,경기도,가평군,가평읍,37.832668,127.512116
4182025022,경기도,가평군,가평읍,37.823477,127.511021
4182025023,경기도,가평군,가평읍,37.810731,127.51989
4182025024,경기도,가평군,가평읍,37.809956,127.488664
4182025025,경기도,가평군,가평읍,37.799953,127.481411
4182025026,경기도,가평군,가평읍,37.817238,127.445363
4182025027,경기도,가평군,가평읍,37.833291,127.489038
4182025028,경기도,가평군,가평읍,37.848088,127.489341
4182025029,경기도,가평군,가평읍,37.856197,127.509714
4182025030,경기도,가평군,가평읍,37.869672,127.552169
4182025031,경기도,가평군,가평읍,37.790853,127.511891
4182025032,경기도,가평군,가평읍,37.755243,127.507424
4182025033,경기도,가평군,가평읍,37.738609,127.50373
4182025034,경기도,가평군,가평읍,37.757186,127.532969
4182031021,경기도,가평군,설악면,37.674513,127.490505
4182031022,경기도,가평군,설악면,37.683191,127.487304
4182031023,경기도,가평군,설악면,37.695343,127.453227
4182031024,경기도,가평군,설악면,37.696054,127.487646
4182031025,경기도,가평군,설악면,37.704883,127.525282
4182031026,경기도,가평군,설악면,37.708728,127.542058
4182031027,경기도,가평군,설악면,37.667031,127.524225
4182031028,경기도,가평군,설악면,37.668475,127.50598
4182031029,경기도,가평군,설악면,37.645819,127.498578
4182031030,경기도,가평군,설악면,37.621199,127.523652
4182031031,경기도,가평군,설악면,37.602653,127.527953
4182031032,경기도,가평군,설악면,37.597917,127.497497
4182031033,경기도,가평군,설악면,37.622505,127.494937
4182031034,경기도,가평군,설악면,37.639179,127.479044
4182031035,경기도,가평군,설악면,37.657658,127.446175
4182032521,경기도,가평군,청평면,37.736316,127.41956
4182032522,경기도,가평군,청평면,37.778058,127.452772
4182032523,경기도,가평군,청평면,37.753393,127.434083
4182032524,경기도,가평군,청평면,37.702712,127.383442
4182032525,경기도,가평군,청평면,37.722084,127.462633
4182032526,경기도,가평군,청평면,37.711222,127.498848
4182032527,경기도,가평군,청평면,37.681532,127.390418
4182033021,경기도,가평군,상면,37.797892,127.350961
4182033022,경기도,가평군,상면,37.789416,127.365184
4182033023,경기도,가평군,상면,37.76447,127.359304
4182033024,경기도,가평군,상면,37.766164,127.373159
4182033025,경기도,가평군,상면,37.764823,127.396591
4182033026,경기도,가평군,상면,37.801414,127.335493
4182033027,경기도,가평군,상면,37.78705,127.309034
4182033028,경기도,가평군,상면,37.831031,127.291696
4182033029,경기도,가평군,상면,37.852494,127.295592
4182033030,경기도,가평군,상면,37.817173,127.322733
4182034521,경기도,가평군,조종면,37.820338,127.348016
4182034522,경기도,가평군,조종면,37.845477,127.347001
4182034524,경기도,가평군,조종면,37.901277,127.376223
4182034525,경기도,가평군,조종면,37.82939,127.362248
4182034526,경기도,가평군,조종면,37.842161,127.383585
4182034527,경기도,가평군,조종면,37.808289,127.373136
4182034528,경기도,가평군,조종면,37.869441,127.355166
4182035021,경기도,가평군,북면,37.897788,127.564897
4182035022,경기도,가평군,북면,37.90368,127.555707
4182035023,경기도,가평군,북면,37.944047,127.555222
4182035024,경기도,가평군,북면,37.941614,127.482928
4182035025,경기도,가평군,북면,37.975871,127.437552
4182035026,경기도,가평군,북면,37.905267,127.46058
4182035027,경기도,가평군,북면,37.897012,127.526534
4182035028,경기도,가평군,북면,37.878589,127.53393
4183025021,경기도,양평군,양평읍,37.491515,127.491608
4183025022,경기도,양평군,양평읍,37.506421,127.47199
4183025023,경기도,양평군,양평읍,37.515318,127.490544
4183025024,경기도,양평군,양평읍,37.505972,127.493966
4183025025,경기도,양평군,양평읍,37.495036,127.502488
4183025026,경기도,양평군,양평읍,37.501936,127.521042
4183025027,경기도,양평군,양평읍,37.483403,127.523803
4183025028,경기도,양평군,양평읍,37.488325,127.542712
4183025029,경기도,양평군,양평읍,37.475227,127.548088
4183025030,경기도,양평군,양평읍,37.467789,127.549133
4183025031,경기도,양평군,양평읍,37.464869,127.511296
4183025032,경기도,양평군,양평읍,37.479305,127.505529
4183031021,경기도,양평군,강상면,37.490044,127.463278
4183031022,경기도,양평군,강상면,37.476015,127.465898
4183031023,경기도,양평군,강상면,37.472955,127.487221
4183031024,경기도,양평군,강상면,37.467971,127.475147
4183031025,경기도,양평군,강상면,37.459757,127.484684
4183031026,경기도,양평군,강상면,37.440266,127.491145
4183031027,경기도,양평군,강상면,37.430542,127.47201
4183032021,경기도,양평군,강하면,37.492949,127.401174
4183032022,경기도,양평군,강하면,37.48,127.395683
4183032023,경기도,양평군,강하면,37.461676,127.394478
4183032024,경기도,양평군,강하면,37.446747,127.399997
4183032025,경기도,양평군,강하면,37.466815,127.417649
4183032026,경기도,양평군,강하면,37.495728,127.426189
4183033021,경기도,양평군,양서면,37.548021,127.321505
4183033022,경기도,양평군,양서면,37.545587,127.328511
4183033023,경기도,양평군,양서면,37.555855,127.348661
4183033024,경기도,양평군,양서면,37.555721,127.375283
4183033025,경기도,양평군,양서면,37.533495,127.379173
4183033026,경기도,양평군,양서면,37.521255,127.387569
4183033027,경기도,양평군,양서면,37.504566,127.401735
4183033028,경기도,양평군,양서면,37.518352,127.400286
4183033029,경기도,양평군,양서면,37.515069,127.414987
4183033030,경기도,양평군,양서면,37.532258,127.412794
4183033031,경기도,양평군,양서면,37.534643,127.420791
4183034021,경기도,양평군,옥천면,37.520174,127.463809
4183034022,경기도,양평군,옥천면,37.539961,127.495394
4183034023,경기도,양평군,옥천면,37.544491,127.461036
4183034024,경기도,양평군,옥천면,37.518303,127.442989
4183035021,경기도,양평군,서종면,37.606804,127.357409
4183035022,경기도,양평군,서종면,37.604809,127.387161
4183035023,경기도,양평군,서종면,37.589161,127.386222
4183035024,경기도,양평군,서종면,37.574286,127.418871
4183035025,경기도,양평군,서종면,37.602836,127.423606
4183035026,경기도,양평군,서종면,37.624326,127.442904
4183035027,경기도,양평군,서종면,37.640174,127.427959
4183035028,경기도,양평군,서종면,37.641422,127.390085
4183036021,경기도,양평군,단월면,37.537913,127.670354
4183036022,경기도,양평군,단월면,37.515492,127.672117
4183036023,경기도,양평군,단월면,37.51944,127.650756
4183036024,경기도,양평군,단월면,37.564351,127.653305
4183036025,경기도,양평군,단월면,37.552962,127.677905
4183036026,경기도,양평군,단월면,37.572482,127.670647
4183036027,경기도,양평군,단월면,37.616117,127.656496
4183036028,경기도,양평군,단월면,37.635657,127.597542
4183036029,경기도,양평군,단월면,37.601748,127.597116
4183037021,경기도,양평군,청운면,37.553035,127.714246
4183037022,경기도,양평군,청운면,37.560623,127.702695
4183037023,경기도,양평군,청운면,37.535422,127.689653
4183037024,경기도,양평군,청운면,37.533399,127.71532
4183037025,경기도,양평군,청운면,37.535163,127.762258
4183037026,경기도,양평군,청운면,37.552938,127.790924
4183037027,경기도,양평군,청운면,37.566213,127.776892
4183037028,경기도,양평군,청운면,37.576129,127.742305
4183037029,경기도,양평군,청운면,37.567965,127.724493
4183038021,경기도,양평군,양동면,37.415254,127.750509
4183038022,경기도,양평군,양동면,37.436948,127.747232
4183038023,경기도,양평군,양동면,37.43937,127.721174
4183038024,경기도,양평군,양동면,37.490046,127.700099
4183038025,경기도,양평군,양동면,37.4724,127.735535
4183038026,경기도,양평군,양동면,37.455813,127.770889
4183038027,경기도,양평군,양동면,37.403262,127.769897
4183038028,경기도,양평군,양동면,37.395163,127.730791
4183039521,경기도,양평군,지평면,37.474574,127.637529
4183039522,경기도,양평군,지평면,37.488371,127.627775
4183039523,경기도,양평군,지평면,37.485776,127.652302
4183039524,경기도,양평군,지평면,37.45057,127.655714
4183039525,경기도,양평군,지평면,37.449301,127.670586
4183039526,경기도,양평군,지평면,37.431734,127.688469
4183039527,경기도,양평군,지평면,37.424546,127.634312
4183039528,경기도,양평군,지평면,37.418815,127.61396
4183039529,경기도,양평군,지평면,37.43097,127.596079
4183039530,경기도,양평군,지평면,37.442391,127.62203
4183040021,경기도,양평군,용문면,37.495239,127.604142
4183040022,경기도,양평군,용문면,37.46742,127.606747
4183040023,경기도,양평군,용문면,37.474811,127.573295
4183040024,경기도,양평군,용문면,37.485236,127.592654
4183040025,경기도,양평군,용문면,37.5178,127.558425
4183040026,경기도,양평군,용문면,37.506077,127.616521
4183040027,경기도,양평군,용문면,37.50911,127.633502
4183040028,경기도,양평군,용문면,37.542241,127.633672
4183040029,경기도,양평군,용문면,37.540854,127.619486
4183040030,경기도,양평군,용문면,37.523764,127.610862
4183040031,경기도,양평군,용문면,37.515073,127.595624
4183040032,경기도,양평군,용문면,37.531705,127.58987
4183040033,경기도,양평군,용문면,37.542552,127.589026
4183041021,경기도,양평군,개군면,37.432815,127.53534
4183041022,경기도,양평군,개군면,37.440513,127.524142
4183041023,경기도,양평군,개군면,37.443928,127.512208
4183041024,경기도,양평군,개군면,37.456065,127.518819
4183041025,경기도,양평군,개군면,37.46182,127.540274
4183041026,경기도,양평군,개군면,37.451748,127.539408
